Date,Price,Open,High,Low,Vol.,Change%
03/11/2010,115.45,114.7,115.48,114.35,160.88M,0.42%
03/10/2010,114.97,114.51,115.28,114.41,186.09M,0.45%
03/09/2010,114.46,113.93,114.99,113.87,154.56M,0.17%
03/08/2010,114.27,114.26,114.52,114.07,114.63M,0.02%
03/05/2010,114.25,113.37,114.34,113.1,176.12M,1.43%
03/04/2010,112.64,112.45,112.8,112.03,135.77M,0.30%
03/03/2010,112.3,112.49,112.97,112.02,150.78M,0.09%
03/02/2010,112.2,112.37,112.74,112.0,160.99M,0.28%
03/01/2010,111.89,111.2,112.0,111.17,147.71M,1.04%
02/26/2010,110.74,110.77,111.12,110.11,173.59M,0.06%
02/25/2010,110.67,109.24,110.75,108.94,259.63M,-0.14%
02/24/2010,110.82,110.14,111.0,109.86,176.35M,0.92%
02/23/2010,109.81,110.86,111.2,109.52,207.50M,-1.21%
02/22/2010,111.16,111.55,111.58,110.83,132.35M,0.02%
02/19/2010,111.14,110.62,111.57,110.36,222.68M,0.21%
02/18/2010,110.91,110.08,111.14,110.04,193.71M,0.59%
02/17/2010,110.26,110.27,110.41,109.74,168.85M,0.47%
02/16/2010,109.74,108.86,109.85,107.82,159.32M,1.57%
02/12/2010,108.04,106.99,108.1,106.51,304.62M,-0.08%
02/11/2010,108.13,106.87,108.25,106.25,223.59M,1.05%
02/10/2010,107.01,107.05,107.6,106.11,240.51M,-0.20%
02/09/2010,107.22,107.13,108.15,106.27,337.82M,1.26%
02/08/2010,105.89,106.74,107.33,105.81,224.17M,-0.72%
02/05/2010,106.66,106.56,106.88,104.58,493.59M,0.21%
02/04/2010,106.44,108.98,109.03,106.42,356.72M,-3.09%
02/03/2010,109.83,109.88,110.48,109.51,172.73M,-0.50%
02/02/2010,110.38,109.26,110.59,108.88,216.33M,1.21%
02/01/2010,109.06,108.15,109.07,107.5,187.86M,1.56%
01/29/2010,107.39,109.04,109.8,107.22,310.68M,-1.09%
01/28/2010,108.57,110.19,110.25,107.91,316.10M,-1.15%
01/27/2010,109.83,109.17,110.08,108.33,271.86M,0.48%
01/26/2010,109.31,109.34,110.47,109.04,211.17M,-0.42%
01/25/2010,109.77,110.21,110.41,109.41,186.94M,0.51%
01/22/2010,109.21,111.2,111.74,109.09,345.94M,-2.23%
01/21/2010,111.7,113.92,114.27,111.56,344.86M,-1.92%
01/20/2010,113.89,114.28,114.45,112.98,216.49M,-1.02%
01/19/2010,115.06,113.62,115.13,113.59,139.17M,1.25%
01/15/2010,113.64,114.73,114.84,113.2,212.28M,-1.12%
01/14/2010,114.93,114.49,115.14,114.42,115.78M,0.27%
01/13/2010,114.62,113.95,114.94,113.37,161.82M,0.84%
01/12/2010,113.66,113.97,114.21,113.22,163.33M,-0.93%
01/11/2010,114.73,115.08,115.13,114.23,106.38M,0.14%
01/08/2010,114.57,113.89,114.62,113.66,126.40M,0.33%
01/07/2010,114.19,113.5,114.33,113.18,131.09M,0.42%
01/06/2010,113.71,113.52,113.99,113.43,116.07M,0.07%
01/05/2010,113.63,113.26,113.68,112.85,111.58M,0.26%
01/04/2010,113.33,112.37,113.39,111.51,118.94M,1.70%
12/31/2009,111.44,112.77,112.8,111.39,90.64M,-0.96%
12/30/2009,112.52,112.23,112.65,112.17,73.14M,-0.04%
12/29/2009,112.56,113.01,113.03,112.55,80.57M,-0.14%
12/28/2009,112.72,112.9,112.99,112.32,87.51M,0.21%
12/24/2009,112.48,112.19,112.6,111.99,39.68M,0.47%
12/23/2009,111.95,112.0,112.11,111.5,111.78M,0.20%
12/22/2009,111.73,111.57,111.97,111.43,91.71M,0.36%
12/21/2009,111.33,110.76,111.7,110.76,118.10M,1.02%
12/18/2009,110.21,110.2,110.3,109.28,174.59M,0.03%
12/17/2009,110.18,110.72,110.93,110.08,183.39M,-1.20%
12/16/2009,111.52,111.8,112.13,111.27,155.36M,0.15%
12/15/2009,111.35,111.46,111.92,111.0,120.41M,-0.46%
12/14/2009,111.87,111.87,112.0,105.48,107.14M,0.68%
12/11/2009,111.11,111.11,111.36,110.61,124.85M,0.42%
12/10/2009,110.64,110.7,111.12,110.45,138.01M,0.56%
12/09/2009,110.02,109.58,110.18,109.02,155.06M,0.37%
12/08/2009,109.61,110.04,110.77,109.27,169.86M,-1.11%
12/07/2009,110.84,110.91,111.53,110.49,127.97M,-0.15%
12/04/2009,111.01,111.84,112.38,110.04,274.91M,0.57%
12/03/2009,110.38,111.55,112.18,110.29,167.32M,-0.78%
12/02/2009,111.25,111.28,112.01,110.92,132.32M,-0.04%
12/01/2009,111.3,110.92,111.66,110.73,159.61M,1.24%
11/30/2009,109.94,109.48,110.2,108.12,160.87M,0.34%
11/27/2009,109.57,108.4,110.32,108.29,126.00M,-1.63%
11/25/2009,111.38,111.17,111.5,110.82,109.56M,0.35%
11/24/2009,110.99,111.0,111.2,110.01,138.42M,0.15%
11/23/2009,110.82,110.72,111.74,110.6,148.01M,1.27%
11/20/2009,109.43,109.25,109.76,109.01,134.20M,-0.36%
11/19/2009,109.82,110.51,111.31,109.13,208.73M,-1.30%
11/18/2009,111.27,111.26,111.43,110.57,156.49M,-0.06%
11/17/2009,111.34,110.92,111.39,110.5,147.13M,0.12%
11/16/2009,111.21,110.38,111.69,110.32,210.92M,1.45%
11/13/2009,109.62,109.31,110.09,108.75,150.96M,0.54%
11/12/2009,109.03,110.0,110.57,108.75,157.14M,-1.02%
11/11/2009,110.15,110.31,110.82,109.62,169.47M,0.51%
11/10/2009,109.59,109.31,109.93,108.97,171.90M,0.02%
11/09/2009,109.57,107.95,109.63,107.87,159.50M,2.28%
11/06/2009,107.13,106.26,107.4,106.05,170.95M,0.26%
11/05/2009,106.85,105.66,106.88,105.44,180.02M,1.84%
11/04/2009,104.92,105.51,106.33,104.65,248.00M,0.26%
11/03/2009,104.65,103.74,104.8,103.54,228.36M,0.32%
11/02/2009,104.32,104.13,105.41,103.08,254.49M,0.73%
10/30/2009,103.56,106.3,106.62,103.44,325.61M,-2.90%
10/29/2009,106.65,105.19,106.86,104.94,198.11M,2.15%
10/28/2009,104.41,106.15,106.48,104.35,248.82M,-1.89%
10/27/2009,106.42,107.03,107.39,106.16,253.27M,-0.46%
10/26/2009,106.91,108.2,109.31,106.61,242.03M,-1.08%
10/23/2009,108.08,109.69,109.76,107.63,240.03M,-1.14%
10/22/2009,109.33,108.19,109.68,107.5,238.44M,1.02%
10/21/2009,108.23,109.04,110.31,108.15,225.79M,-0.90%
10/20/2009,109.21,109.95,109.98,108.68,180.92M,-0.53%
10/19/2009,109.79,109.07,110.13,108.73,159.53M,0.83%
10/16/2009,108.89,108.8,109.27,108.23,192.07M,-0.75%
10/15/2009,109.71,108.78,109.71,108.73,173.87M,0.37%
10/14/2009,109.31,108.72,109.42,107.42,191.42M,1.72%
10/13/2009,107.46,107.39,107.71,106.76,157.69M,-0.20%
10/12/2009,107.68,107.76,108.09,107.28,118.03M,0.39%
10/09/2009,107.26,106.64,107.26,106.36,135.01M,0.61%
10/08/2009,106.61,106.55,107.17,105.84,183.31M,0.77%
10/07/2009,105.8,105.27,105.91,105.07,159.20M,0.27%
10/06/2009,105.51,104.77,106.11,104.71,202.49M,1.43%
10/05/2009,104.02,102.9,104.32,102.6,149.87M,1.49%
10/02/2009,102.49,102.02,103.1,101.99,224.75M,-0.50%
10/01/2009,103.0,105.34,105.73,102.95,281.84M,-2.45%
09/30/2009,105.59,106.36,106.46,104.62,254.38M,-0.39%
09/29/2009,106.0,106.51,107.02,105.78,133.73M,-0.30%
09/28/2009,106.32,104.85,106.55,104.83,118.29M,1.79%
09/25/2009,104.45,104.78,105.36,104.09,204.06M,-0.53%
09/24/2009,105.01,106.41,106.64,104.55,228.64M,-1.10%
09/23/2009,106.18,107.32,108.03,105.99,225.95M,-0.83%
09/22/2009,107.07,107.08,107.37,106.6,143.13M,0.58%
09/21/2009,106.45,105.89,107.0,105.66,151.89M,-0.25%
09/18/2009,106.72,107.15,107.16,106.36,153.80M,-0.41%
09/17/2009,107.16,107.17,108.06,106.57,229.17M,-0.15%
09/16/2009,107.32,106.1,107.34,105.73,206.41M,1.51%
09/15/2009,105.72,105.45,106.11,104.76,196.80M,0.42%
09/14/2009,105.28,103.88,105.46,103.15,149.59M,0.49%
09/11/2009,104.77,104.99,105.3,104.28,152.38M,-0.02%
09/10/2009,104.79,103.8,104.86,103.22,162.90M,1.02%
09/09/2009,103.73,103.12,104.08,102.8,154.61M,0.77%
09/08/2009,102.94,103.0,103.05,102.39,132.91M,0.86%
09/04/2009,102.06,100.85,102.09,100.55,142.69M,1.40%
09/03/2009,100.65,100.4,100.77,99.59,143.57M,0.83%
09/02/2009,99.82,99.78,100.44,99.57,171.80M,-0.38%
09/01/2009,100.2,101.95,103.24,99.99,321.28M,-2.21%
08/31/2009,102.46,102.37,102.58,101.79,176.05M,-0.89%
08/28/2009,103.38,104.23,104.35,102.67,147.02M,-0.02%
08/27/2009,103.4,103.11,103.72,101.94,196.23M,0.22%
08/26/2009,103.17,102.84,103.64,102.49,194.62M,0.01%
08/25/2009,103.16,103.37,104.26,102.94,215.31M,0.19%
08/24/2009,102.96,103.39,103.95,102.59,191.28M,-0.01%
08/21/2009,102.97,101.82,103.13,101.62,224.60M,1.96%
08/20/2009,100.99,100.09,101.22,99.87,174.13M,1.03%
08/19/2009,99.96,98.31,100.3,98.21,192.81M,0.88%
08/18/2009,99.09,98.53,99.44,98.35,173.46M,0.79%
08/17/2009,98.31,98.85,98.95,98.11,237.89M,-2.46%
08/14/2009,100.79,101.52,101.6,99.7,199.69M,-0.77%
08/13/2009,101.57,101.26,101.61,100.26,176.45M,0.76%
08/12/2009,100.8,99.56,101.56,99.51,219.05M,1.07%
08/11/2009,99.73,100.54,100.61,99.46,157.30M,-1.25%
08/10/2009,100.99,100.74,101.22,100.27,130.90M,-0.21%
08/07/2009,101.2,100.94,102.03,100.39,220.68M,1.31%
08/06/2009,99.89,100.87,101.02,99.42,193.20M,-0.52%
08/05/2009,100.41,100.77,100.86,99.58,184.73M,-0.29%
08/04/2009,100.7,99.99,100.84,99.78,176.71M,0.26%
08/03/2009,100.44,99.85,100.53,99.31,175.78M,1.65%
07/31/2009,98.81,98.65,99.47,98.38,207.36M,0.14%
07/30/2009,98.67,98.83,99.83,98.6,225.58M,1.04%
07/29/2009,97.65,97.44,98.09,96.98,194.40M,-0.25%
07/28/2009,97.89,97.66,98.37,97.06,186.69M,-0.47%
07/27/2009,98.35,97.88,98.4,97.34,159.26M,0.30%
07/24/2009,98.06,97.2,98.14,96.69,154.00M,0.41%
07/23/2009,97.66,95.61,98.08,95.53,258.80M,2.21%
07/22/2009,95.55,94.96,96.13,94.89,196.07M,-0.02%
07/21/2009,95.57,95.87,95.9,94.42,217.72M,0.46%
07/20/2009,95.13,94.68,95.29,94.19,164.18M,1.06%
07/17/2009,94.13,94.06,94.32,93.54,138.56M,-0.02%
07/16/2009,94.15,93.0,94.51,92.82,231.17M,0.95%
07/15/2009,93.26,91.81,93.51,90.68,220.88M,2.92%
07/14/2009,90.61,90.38,90.69,89.73,181.56M,0.57%
07/13/2009,90.1,88.31,90.17,87.59,217.41M,2.43%
07/10/2009,87.96,87.7,88.49,87.35,173.52M,-0.24%
07/09/2009,88.17,88.61,88.9,87.91,163.78M,0.19%
07/08/2009,88.0,88.59,88.8,87.0,248.05M,-0.07%
07/07/2009,88.06,89.71,89.82,88.0,197.09M,-1.94%
07/06/2009,89.8,88.94,89.93,88.66,174.50M,-0.01%
07/02/2009,89.81,91.13,92.36,89.76,212.31M,-2.73%
07/01/2009,92.33,92.34,93.23,92.21,173.04M,0.41%
06/30/2009,91.95,92.72,93.06,91.27,228.89M,-0.81%
06/29/2009,92.7,92.11,92.82,91.6,168.48M,0.94%
06/26/2009,91.84,91.77,92.24,91.27,167.58M,-0.26%
06/25/2009,92.08,89.67,92.17,89.57,279.41M,2.17%
06/24/2009,90.12,90.16,91.08,89.6,211.58M,0.86%
06/23/2009,89.35,89.47,89.88,88.85,188.31M,0.08%
06/22/2009,89.28,91.14,91.19,89.25,251.91M,-3.00%
06/19/2009,92.04,92.58,92.7,91.52,215.66M,-0.20%
06/18/2009,92.22,91.69,92.67,91.25,211.73M,0.73%
06/17/2009,91.55,91.6,92.33,90.83,223.45M,-0.10%
06/16/2009,91.64,93.23,93.29,91.58,227.32M,-1.36%
06/15/2009,92.9,93.96,94.02,92.4,224.19M,-2.29%
06/12/2009,95.08,94.4,95.14,94.0,184.37M,0.27%
06/11/2009,94.82,94.58,96.11,94.56,275.41M,0.44%
06/10/2009,94.4,95.48,95.49,93.19,296.10M,-0.25%
06/09/2009,94.64,94.69,95.14,94.02,225.13M,0.51%
06/08/2009,94.16,93.84,95.1,93.04,238.57M,-0.41%
06/05/2009,94.55,95.49,95.67,93.8,284.26M,0.02%
06/04/2009,94.53,94.0,94.67,93.3,210.10M,0.94%
06/03/2009,93.65,94.04,94.13,92.76,235.40M,-1.27%
06/02/2009,94.85,94.4,95.37,87.53,230.87M,0.08%
06/01/2009,94.77,93.67,95.17,93.43,276.25M,2.42%
05/29/2009,92.53,91.42,93.7,90.68,258.64M,1.77%
05/28/2009,90.92,90.46,91.34,89.1,289.09M,1.39%
05/27/2009,89.67,91.44,91.75,89.53,246.31M,-1.79%
05/26/2009,91.3,88.36,91.56,88.32,236.32M,2.56%
05/22/2009,89.02,89.46,90.0,88.68,166.81M,-0.21%
05/21/2009,89.21,89.46,89.8,88.26,258.99M,-1.44%
05/20/2009,90.51,91.95,92.8,90.41,285.90M,-0.67%
05/19/2009,91.12,91.18,91.97,90.81,206.10M,-0.12%
05/18/2009,91.23,89.55,91.34,88.57,242.22M,2.84%
05/15/2009,88.71,89.37,90.0,88.15,271.50M,-0.82%
05/14/2009,89.44,88.72,90.12,88.5,260.10M,0.86%
05/13/2009,88.68,89.74,90.01,88.5,269.62M,-2.52%
05/12/2009,90.97,91.63,91.83,89.85,282.43M,-0.30%
05/11/2009,91.24,91.7,92.11,91.04,247.92M,-1.87%
05/08/2009,92.98,92.03,93.22,90.91,299.08M,2.33%
05/07/2009,90.86,93.01,93.15,90.28,317.80M,-1.39%
05/06/2009,92.14,91.68,92.2,90.61,291.94M,1.73%
05/05/2009,90.57,90.57,90.93,89.84,243.04M,-0.34%
05/04/2009,90.88,88.55,90.94,88.38,287.12M,3.40%
05/01/2009,87.89,87.44,88.21,86.72,236.11M,0.54%
04/30/2009,87.42,88.55,89.02,86.92,301.42M,0.03%
04/29/2009,87.39,86.52,88.36,86.3,311.51M,2.13%
04/28/2009,85.57,84.97,86.59,84.76,247.93M,-0.31%
04/27/2009,85.84,85.68,87.01,85.54,289.58M,-0.95%
04/24/2009,86.66,86.03,87.31,85.69,287.70M,1.51%
04/23/2009,85.37,84.71,85.42,83.63,324.90M,0.98%
04/22/2009,84.54,84.29,86.34,84.07,340.40M,-0.61%
04/21/2009,85.06,82.82,85.13,82.75,300.48M,1.95%
04/20/2009,83.43,85.54,87.05,83.34,293.69M,-4.19%
04/17/2009,87.08,86.83,87.65,86.14,262.65M,0.67%
04/16/2009,86.5,85.93,87.15,84.77,335.20M,1.47%
04/15/2009,85.25,83.84,85.42,83.61,250.73M,1.07%
04/14/2009,84.35,85.03,85.76,84.08,276.60M,-1.72%
04/13/2009,85.83,84.92,86.54,84.58,224.85M,0.02%
04/09/2009,85.81,84.67,85.82,84.33,269.65M,3.97%
04/08/2009,82.53,82.06,82.94,81.54,230.40M,1.08%
04/07/2009,81.65,82.25,82.65,81.51,259.07M,-2.33%
04/06/2009,83.6,83.34,84.27,82.29,264.87M,-0.78%
04/03/2009,84.26,83.49,84.28,82.67,284.65M,0.99%
04/02/2009,83.43,83.08,84.61,81.13,476.23M,2.92%
04/01/2009,81.06,78.53,81.42,78.33,377.02M,1.94%
03/31/2009,79.52,79.56,81.08,79.05,364.24M,0.93%
03/30/2009,78.79,79.8,79.87,77.96,324.11M,-3.46%
03/27/2009,81.61,82.05,82.53,81.31,322.34M,-1.80%
03/26/2009,83.11,82.25,83.3,81.32,422.03M,2.04%
03/25/2009,81.45,81.23,82.7,79.06,442.00M,1.05%
03/24/2009,80.6,81.24,82.36,80.51,328.15M,-1.97%
03/23/2009,82.22,78.74,82.29,78.31,420.25M,7.18%
03/20/2009,76.71,78.76,78.91,76.53,371.17M,-2.82%
03/19/2009,78.94,80.93,81.0,78.69,428.60M,-1.24%
03/18/2009,79.93,77.81,80.9,77.07,473.55M,2.24%
03/17/2009,78.18,76.07,78.36,75.45,357.08M,3.06%
03/16/2009,75.86,76.96,77.97,75.81,360.82M,-0.30%
03/13/2009,76.09,76.01,76.98,74.73,337.47M,0.78%
03/12/2009,75.5,72.62,75.75,71.97,409.82M,3.94%
03/11/2009,72.64,73.0,73.75,71.83,356.81M,0.65%
03/10/2009,72.17,69.51,72.37,69.37,406.23M,5.96%
03/09/2009,68.11,67.95,70.0,67.73,379.91M,-1.18%
03/06/2009,68.92,69.4,70.45,67.1,490.50M,0.17%
03/05/2009,68.8,70.1,71.73,68.17,485.55M,-4.08%
03/04/2009,71.73,71.23,72.87,70.07,462.76M,2.37%
03/03/2009,70.07,71.61,71.7,69.64,443.76M,-0.75%
03/02/2009,70.6,72.52,73.92,70.37,426.45M,-4.50%
02/27/2009,73.93,74.01,75.69,73.81,470.57M,-2.23%
02/26/2009,75.62,77.82,79.67,75.53,363.37M,-1.63%
02/25/2009,76.87,77.14,78.42,75.63,462.04M,-0.79%
02/24/2009,77.48,75.29,77.95,74.7,426.41M,3.79%
02/23/2009,74.65,78.27,78.27,74.59,379.64M,-3.58%
02/20/2009,77.42,76.73,78.34,75.77,477.18M,-0.97%
02/19/2009,78.18,79.84,80.15,78.02,316.87M,-1.08%
02/18/2009,79.03,79.79,79.94,78.28,362.97M,-0.24%
02/17/2009,79.22,80.16,82.96,79.17,478.91M,-4.28%
02/13/2009,82.76,83.55,84.24,82.74,294.00M,-1.08%
02/12/2009,83.66,82.17,83.82,81.05,469.30M,0.07%
02/11/2009,83.6,83.45,84.05,82.4,324.67M,0.59%
02/10/2009,83.11,86.27,87.03,82.45,536.21M,-4.58%
02/09/2009,87.1,86.96,87.74,86.32,240.08M,0.14%
02/06/2009,86.98,84.86,87.34,84.68,366.10M,2.85%
02/05/2009,84.57,82.7,85.29,77.73,417.68M,1.49%
02/04/2009,83.33,84.3,85.37,83.04,322.99M,-0.49%
02/03/2009,83.74,83.1,84.36,82.22,278.48M,1.40%
02/02/2009,82.58,81.57,83.18,81.31,288.49M,-0.30%
01/30/2009,82.83,84.98,85.4,82.21,383.46M,-2.03%
01/29/2009,84.55,86.11,87.49,84.47,294.59M,-3.25%
01/28/2009,87.39,86.4,87.95,86.07,330.32M,3.38%
01/27/2009,84.53,84.13,85.15,83.3,274.11M,1.02%
01/26/2009,83.68,83.59,85.36,82.81,318.27M,0.69%
01/23/2009,83.11,80.9,83.99,80.57,386.80M,0.44%
01/22/2009,82.75,82.42,84.04,81.17,427.94M,-1.55%
01/21/2009,84.05,81.94,84.24,80.47,364.77M,4.32%
01/20/2009,80.57,84.23,85.06,80.05,420.11M,-5.28%
01/16/2009,85.06,85.86,85.99,83.05,399.31M,0.78%
01/15/2009,84.4,84.12,85.25,81.72,533.81M,0.04%
01/14/2009,84.37,85.54,85.75,83.16,435.97M,-3.15%
01/13/2009,87.11,86.73,87.88,86.2,356.73M,0.18%
01/12/2009,86.95,88.84,88.91,86.41,278.01M,-2.40%
01/09/2009,89.09,91.16,91.32,85.36,331.16M,-2.14%
01/08/2009,91.04,90.16,91.09,89.67,263.83M,0.41%
01/07/2009,90.67,92.0,92.26,90.2,281.05M,-3.00%
01/06/2009,93.47,93.64,94.45,92.68,328.48M,0.67%
01/05/2009,92.85,92.63,94.55,91.89,240.70M,-0.12%
01/02/2009,92.96,90.44,93.44,89.85,227.64M,3.01%
12/31/2008,90.24,89.08,90.97,88.87,194.14M,1.43%
12/30/2008,88.97,87.51,89.05,86.88,168.56M,2.37%
12/29/2008,86.91,87.24,87.33,85.6,128.42M,-0.29%
12/26/2008,87.16,87.24,87.3,86.5,74.78M,0.58%
12/24/2008,86.66,86.45,86.87,86.0,62.14M,0.58%
12/23/2008,86.16,87.53,87.93,85.8,221.77M,-1.03%
12/22/2008,87.06,88.58,88.67,85.49,244.19M,-1.28%
12/19/2008,88.19,89.1,90.62,88.09,301.52M,-1.23%
12/18/2008,89.29,91.4,91.67,88.21,374.83M,-1.87%
12/17/2008,90.99,90.84,92.43,90.06,288.10M,-0.97%
12/16/2008,91.88,88.3,92.02,88.18,377.70M,4.71%
12/15/2008,87.75,89.02,89.15,86.29,256.85M,-1.39%
12/12/2008,88.99,85.55,89.07,85.2,415.14M,1.19%
12/11/2008,87.94,89.54,91.0,87.37,366.33M,-2.41%
12/10/2008,90.11,90.32,91.36,89.0,396.38M,0.68%
12/09/2008,89.5,90.37,92.13,88.98,370.86M,-1.65%
12/08/2008,91.0,90.34,92.38,88.08,413.02M,3.49%
12/05/2008,87.93,83.65,88.42,82.24,472.06M,3.08%
12/04/2008,85.3,86.06,88.05,83.74,444.34M,-2.31%
12/03/2008,87.32,83.4,87.83,83.14,520.10M,2.40%
12/02/2008,85.27,83.47,85.49,82.04,469.79M,3.85%
12/01/2008,82.11,87.51,87.55,81.86,370.83M,-8.86%
11/28/2008,90.09,88.63,90.13,88.48,119.91M,1.26%
11/26/2008,88.97,84.3,89.19,84.24,370.32M,3.86%
11/25/2008,85.66,87.3,87.51,83.82,454.19M,0.74%
11/24/2008,85.03,81.92,86.98,80.36,523.46M,6.93%
11/21/2008,79.52,77.46,80.9,74.34,718.77M,5.39%
11/20/2008,75.45,80.13,82.51,75.05,814.18M,-7.42%
11/19/2008,81.5,85.91,86.87,80.92,558.81M,-6.41%
11/18/2008,87.08,85.15,87.22,82.91,524.14M,1.88%
11/17/2008,85.47,86.38,88.56,85.16,415.54M,-1.33%
11/14/2008,86.62,89.41,92.06,86.52,540.35M,-4.99%
11/13/2008,91.17,86.13,91.73,82.09,753.80M,6.23%
11/12/2008,85.82,88.23,89.77,85.12,454.33M,-4.40%
11/11/2008,89.77,90.76,92.14,88.65,418.60M,-3.09%
11/10/2008,92.63,95.21,95.53,90.92,301.90M,-1.31%
11/07/2008,93.86,91.65,94.0,90.5,380.54M,3.30%
11/06/2008,90.86,94.46,95.44,90.06,477.98M,-5.54%
11/05/2008,96.19,99.2,100.71,95.0,390.40M,-4.20%
11/04/2008,100.41,99.06,100.86,96.71,346.98M,3.40%
11/03/2008,97.11,96.78,97.69,95.95,205.57M,0.29%
10/31/2008,96.83,95.08,98.57,94.48,411.50M,0.55%
10/30/2008,96.3,95.78,96.54,92.9,414.58M,3.46%
10/29/2008,93.08,93.77,97.17,92.1,531.38M,-0.73%
10/28/2008,93.76,87.34,94.24,84.53,639.94M,11.69%
10/27/2008,83.95,85.97,89.51,83.7,400.24M,-3.55%
10/24/2008,87.04,84.06,89.92,84.0,545.81M,-5.07%
10/23/2008,91.69,90.29,92.45,85.81,634.67M,1.16%
10/22/2008,90.64,93.2,95.86,87.53,516.17M,-5.45%
10/21/2008,95.86,96.97,98.64,95.22,356.50M,-2.99%
10/20/2008,98.81,95.35,99.1,94.09,321.29M,6.01%
10/17/2008,93.21,91.99,98.59,91.65,476.77M,-0.60%
10/16/2008,93.77,91.29,94.77,86.54,708.81M,4.17%
10/15/2008,90.02,97.46,97.8,89.71,484.63M,-9.84%
10/14/2008,99.85,104.7,105.53,97.11,546.69M,-1.48%
10/13/2008,101.35,93.87,101.35,89.95,456.90M,14.52%
10/10/2008,88.5,86.76,93.94,83.58,871.55M,-2.43%
10/09/2008,90.7,99.66,100.62,90.25,534.76M,-6.98%
10/08/2008,97.51,97.52,102.18,96.81,725.79M,-2.52%
10/07/2008,100.03,106.84,107.33,99.65,540.21M,-4.48%
10/06/2008,104.72,107.15,107.62,100.64,610.79M,-5.09%
10/03/2008,110.34,112.86,115.45,109.68,461.83M,-1.35%
10/02/2008,111.85,114.95,115.11,111.06,365.63M,-3.63%
10/01/2008,116.06,115.27,116.69,113.95,333.08M,0.06%
09/30/2008,115.99,113.51,116.8,110.53,328.51M,4.14%
09/29/2008,111.38,119.18,121.18,110.97,459.56M,-7.84%
09/26/2008,120.85,118.83,121.5,118.51,285.92M,0.05%
09/25/2008,120.79,119.4,121.91,118.44,328.25M,1.56%
09/24/2008,118.93,119.35,120.0,117.79,311.87M,0.32%
09/23/2008,118.55,120.85,122.02,118.28,328.23M,-2.28%
09/22/2008,121.31,124.45,124.75,120.36,249.97M,-2.26%
09/19/2008,124.12,126.7,128.0,116.52,501.14M,3.37%
09/18/2008,120.07,118.05,121.79,113.8,776.11M,2.97%
09/17/2008,116.61,119.64,121.85,116.0,624.10M,-4.50%
09/16/2008,122.1,117.2,122.32,117.0,581.74M,1.67%
09/15/2008,120.09,121.63,125.65,119.89,483.61M,-4.76%
09/12/2008,126.09,124.29,126.21,123.83,297.85M,0.46%
09/11/2008,125.51,122.12,125.74,121.6,375.37M,1.45%
09/10/2008,123.72,123.89,124.9,122.55,298.92M,0.41%
09/09/2008,123.22,127.1,127.36,122.8,377.33M,-2.97%
09/08/2008,126.99,128.04,128.24,124.42,364.15M,2.07%
09/05/2008,124.42,123.29,124.95,122.0,289.51M,0.31%
09/04/2008,124.03,126.97,127.23,123.96,340.44M,-3.01%
09/03/2008,127.88,127.88,128.5,126.93,251.95M,-0.09%
09/02/2008,127.99,130.03,130.71,127.52,252.47M,-0.62%
08/29/2008,128.79,129.73,130.14,128.51,189.21M,-1.08%
08/28/2008,130.19,129.28,130.34,128.63,167.54M,1.21%
08/27/2008,128.63,127.55,128.83,127.3,171.03M,0.97%
08/26/2008,127.39,127.02,127.87,126.58,159.12M,0.29%
08/25/2008,127.02,128.8,129.65,126.75,171.94M,-2.03%
08/22/2008,129.65,128.67,129.65,127.8,167.72M,1.45%
08/21/2008,127.8,126.75,128.44,126.6,180.61M,0.17%
08/20/2008,127.58,127.39,127.95,126.34,225.50M,0.46%
08/19/2008,126.99,127.42,128.12,126.53,194.67M,-1.09%
08/18/2008,128.39,130.43,130.48,127.66,172.28M,-1.37%
08/15/2008,130.17,129.93,130.5,129.3,181.01M,0.49%
08/14/2008,129.54,127.84,130.28,127.75,239.56M,0.75%
08/13/2008,128.57,128.79,129.65,127.67,256.47M,-0.60%
08/12/2008,129.35,130.28,130.7,128.73,213.20M,-1.04%
08/11/2008,130.71,129.47,131.51,129.23,249.43M,1.04%
08/08/2008,129.37,126.58,129.93,126.38,260.81M,1.86%
08/07/2008,127.01,127.96,129.06,126.54,246.31M,-1.49%
08/06/2008,128.93,128.02,129.3,127.48,209.56M,0.44%
08/05/2008,128.36,126.02,128.56,124.97,251.62M,2.70%
08/04/2008,124.99,126.04,126.14,124.76,188.25M,-0.93%
08/01/2008,126.16,127.12,127.28,125.46,248.70M,-0.53%
07/31/2008,126.83,127.4,128.57,126.63,277.40M,-1.32%
07/30/2008,128.53,127.11,128.6,126.28,354.71M,1.78%
07/29/2008,126.28,123.98,126.38,123.64,261.51M,2.14%
07/28/2008,123.64,125.51,126.06,123.42,205.20M,-1.47%
07/25/2008,125.48,125.89,126.49,125.17,219.13M,-0.02%
07/24/2008,125.51,128.34,128.41,125.16,248.63M,-2.08%
07/23/2008,128.17,127.89,129.15,127.55,311.70M,0.54%
07/22/2008,127.48,125.15,127.8,124.85,296.90M,1.13%
07/21/2008,126.05,126.51,126.8,125.19,222.86M,0.06%
07/18/2008,125.98,126.17,126.42,125.15,267.03M,0.62%
07/17/2008,125.2,125.14,126.26,124.09,375.49M,1.00%
07/16/2008,123.96,121.45,124.57,121.1,371.64M,2.45%
